id	o_id	dcterms_title	pa_relurl	dcterms_creator	dcterms_type	pa_streetAddress	pa_streetName	pa_streetNumber	pa_seriesTitle	pa_access	ImageURL	media_link 1	media_link 2	media_link 3	media_link 4	media_link 5	dcterms_description	dcterms_identifier2	pa_access2	x	y
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/825	825	Monroe Gateway		Guy Chiazza	sculpture	901  Monroe Avenue, Rochester NY 14620	Monroe Avenue	901		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/1bc67816a2123de4ed1e7414fbde9678f277471b.jpg	1bc67816a2123de4ed1e7414fbde9678f277471b.jpg					Commissioned by the Upper Monroe Neighborhood Association, this sculpture evokes themes of welcoming and gateways. The artist organized a treasure hunt for children in the neighborhood, and then incorporated the objects they found into the sculpture.	slug:10116	Outdoor	-77.5847168	43.1414396
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/827	827	Trust and Security		Jesse Corbin	reliefs (sculptures)	45 Exchange Boulevard, Rochester NY 14614	Exchange Boulevard	45		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/101f3d79a3157e509510057a36873bb09b274fc5.jpg	101f3d79a3157e509510057a36873bb09b274fc5.jpg	1847c6b82a446d2c9d2f0a183f3c733151725266.jpg	18446dcae88edb786105ee45d8079ba184282429.jpg				slug:10118	Outdoor	-77.612191	43.154685
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/829	829	Children At Play		Sylvia Reid Davis	sculpture	45 Prince Street, Rochester NY 14607	Prince Street	45		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/0678f1484c802a4d9aa3d45b5463199b55cdc5be.jpg	0678f1484c802a4d9aa3d45b5463199b55cdc5be.jpg	9e3c54c401fec702d7204c5451880bd3355c70a0.jpg					slug:10120	Outdoor	-77.5928752	43.1585646
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/830	830	Construction #105		Jose de Rivera	sculpture	1 Lomb Memorial Drive, Rochester NY 14623	Lomb Memorial Drive	1		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/9e348249715c60dbb9e47e2b71644b4f889f872a.jpg	9e348249715c60dbb9e47e2b71644b4f889f872a.jpg	a233c1dc81d9bf1e6730b72829964200a5d41929.jpg					slug:10123	Outdoor	-77.676983	43.084235
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/831	831	Animal Totem		John Dempsey	sculpture	170 Barrington Street, Rochester NY 14607	Barrington Street	170		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/eaaf8655a5a6afd13134105fbfb8223cc4aa3aae.jpg	eaaf8655a5a6afd13134105fbfb8223cc4aa3aae.jpg	5143db1e2ec6a6b3dfccd299615c31f527bc17f3.jpg	e57b59e26e415fe71a325a174d280c64ff5fee68.jpg				slug:10124	Outdoor	-77.581632	43.147416
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/833	833	Frederick Douglass Monument		Sidney Wells Edwards	sculpture	1 Resevoir Avenue, Rochester NY 14620	Resevoir Avenue	1		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/c516f1b541a72b4959e253e160bf348109274dd9.jpg	c516f1b541a72b4959e253e160bf348109274dd9.jpg						slug:10126	Outdoor	-77.6104986	43.1333104
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/834	834	Goethe Monument		William Ehrich	sculpture	1 Resevoir Avenue, Rochester NY 14620	Resevoir Avenue	1		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/6a2d8def1d9be1110719e6c034d75e7cecb80e57.jpg	6a2d8def1d9be1110719e6c034d75e7cecb80e57.jpg					Stolen. Base visible from South Avenue, near Highland Bowl. Stylized head on a base	slug:10127	Outdoor	-77.6104986	43.1333104
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/835	835	Civil War Monument		Sallie Farnham	sculpture	1133 Mount Hope Avenue, Rochester NY 14620	Mount Hope Avenue	1133		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/99732338409cbecf3a97b16b63cffa0b52d523b8.jpg	99732338409cbecf3a97b16b63cffa0b52d523b8.jpg						slug:10128	Outdoor	-77.624369	43.129674
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/837	837	Frederick Douglass, American Patriot		Kevin Fitch	utility boxes	56 Chili Avenue, Rochester NY 14611	Chili Avenue	56		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/86354dc8703557e0ba95ef4ebe46dc9392e22a53.jpg	86354dc8703557e0ba95ef4ebe46dc9392e22a53.jpg					A painted utility box featuring Frederick Douglass.	slug:10130	Outdoor	-77.637689	43.149828
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/838	838	Rochester Project		Richard Fleischner	sculpture	28 Main Street E., Rochester NY 14614	Main Street E.	28		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/8676e8abef458ea418e19da264f0b6cf4a1bfd0c.jpg	8676e8abef458ea418e19da264f0b6cf4a1bfd0c.jpg	9570255427c9788402ddce2e5e88e32ba2b8b2e8.jpg	9ad4260ff50cba2f2f317bc271ccae2d22d03381.jpg				slug:10131	Outdoor	-77.612775	43.158478
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/839	839	Firemen		Joseph P. Flynn	sculpture	414 Andrews Street, Rochester NY 14604	Andrews Street	414		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/b5a080349d1c2206526a32733bb05507c7ad6c8f.jpg	b5a080349d1c2206526a32733bb05507c7ad6c8f.jpg						slug:10132	Outdoor	-77.6045702	43.1611434
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/840	840	George Eastman Memorial		Leo Friedlander	sculpture	1700 Lake Avenue, Rochester NY 14615	Lake Avenue	1700		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/97bfdf9d389082c9c8e1ca75afedeb6d763dbe62.jpg	97bfdf9d389082c9c8e1ca75afedeb6d763dbe62.jpg						slug:10133	Outdoor	-77.628585	43.197776
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/841	841	Dragonslayer		Jim Gary	sculpture	155 Canal View Boulevard, Rochester NY 14623	Canal View Boulevard	155		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/e46fcf54dbaca75978a58a7642bafd0ef3e42a27.jpg	e46fcf54dbaca75978a58a7642bafd0ef3e42a27.jpg						slug:10134	Outdoor	-77.585605	43.097529
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/842	842	Engineers Have Fun Too	http://www.rochesterlandmarks.com/photographs/engineers-have-fun-too	Nancy Gong	bus shelters	1000 University Avenue, Rochester NY 14607	University Avenue	1000		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/512fb0e1e218b4fb5a62380330b00465aaf137d0.jpg	512fb0e1e218b4fb5a62380330b00465aaf137d0.jpg					Noted glass artist Nancy Gong created this shelter as part of the ARTWalk Artistic Bus Shelter Competition. The gear design shown on the glass walls and columns was pioneered by the Gleason Works.	slug:10135	Outdoor	-77.57634	43.153321
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/843	843	Another Little Adventure		Nancy Gong	stained glass (visual works)	4791 Lake Avenue, Rochester NY 14612	Lake Avenue	4791		Indoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/d26aaf67e0fcd0ff894628b450cd7e7e98b47915.jpg	d26aaf67e0fcd0ff894628b450cd7e7e98b47915.jpg	fe7816edf7d508a908b1751b50db81e6d27fc768.jpg					slug:10136	Indoor	-77.611298	43.2581557
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/844	844	Let Me Be Your Shelter		John & Laurie Grieco	bus shelters	822 University Avenue, Rochester NY 14607	University Avenue	822		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/aae4a5e3cd705b7e9988e252a6943a3344450819.jpg	aae4a5e3cd705b7e9988e252a6943a3344450819.jpg						slug:10137	Outdoor	-77.580714	43.154672
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/845	845	Clock of Nations		Geri Kavanaugh	sculpture	1200  Brooks Avenue, Rochester NY 14624	Brooks Avenue	1200		Indoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/22a0ce6b8c32b1e23e00f69a0234cbaa3d18e9e1.jpg	22a0ce6b8c32b1e23e00f69a0234cbaa3d18e9e1.jpg	f474376ea57fb7edd8a0472693bc620d90866329.jpg	17c8e0649ef7c01f134617bcfbfcbb3960f521c6.jpg	cf82b93f3ffb892e8949180b48f3d4084bb48ffb.jpg		Originally located in Midtown Plaza, this clock was later moved to the Rochester International Airport.	slug:10138	Indoor	-77.6727769	43.1281259
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/846	846	Collecta Cultura		Jill Gussow	mosaics (visual works)	740 Library Road, Rochester NY 14627	Library Road	740		Indoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/bb9485a1e352faef4394b98fb65295755d0b0185.jpg	bb9485a1e352faef4394b98fb65295755d0b0185.jpg	5f39a1f66f2d802ddcd73ff3d02d289db395fc04.jpg					slug:10139	Indoor	-77.6304302	43.1287926
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/847	847	Three Forms		Roy Gussow	sculpture	100 Clinton Avenue S., Rochester NY 14604	Clinton Avenue S.	100		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/dfcbc218bbb9152951a4a000fb2da924ea622d5e.jpg	dfcbc218bbb9152951a4a000fb2da924ea622d5e.jpg						slug:10140	Outdoor	-77.604313	43.15473
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/848	848	Equilateral Six		Duayne Hatchett	sculpture	100 State Street, Rochester NY 14614	State Street	100		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/1b5b0acaa4a441f75936c4f809e57f009214ff5b.jpg	1b5b0acaa4a441f75936c4f809e57f009214ff5b.jpg						slug:10141	Outdoor	-77.613729	43.157287
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/849	849	Fireman's Monument		H.S. Hebard	sculpture	1133 Mount Hope Avenue, Rochester NY 14620	Mount Hope Avenue	1133		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/7f461df8b64118e50af3edb97a8599fa205bb636.jpg	7f461df8b64118e50af3edb97a8599fa205bb636.jpg	2555cf1392fc88dfc8928dbec463e16fd39624d8.jpg	c657764efbdcc6d4500e5f30db0cc62cb351bd7f.jpg				slug:10142	Outdoor	-77.62416	43.129632
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/850	850	Schiller Monument		Carl August Heber	sculpture	350 Andrews Street, Rochester NY 14604	Andrews Street	350		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/d6e3c7c1e071e9a105075b11843a13bb808dab05.jpg	d6e3c7c1e071e9a105075b11843a13bb808dab05.jpg	019e6af8cf6cb19d58b5c7e2702ba89f69c8354b.jpg	66c104ed7df8f391eca0da8e84223b6da5079fe7.jpg				slug:10143	Outdoor	-77.605344	43.160803
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/852	852	Growth of Man		Joe Hendrick	sculpture	31 Bryan Street, Rochester NY 14613	Bryan Street	31		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/8e6024aea984b516fa04ee30ae83d4627273562e.jpg	8e6024aea984b516fa04ee30ae83d4627273562e.jpg	b895b97b36ec489547293f966f2e7c67deeb0c38.jpg	075abaf6ff355d686dd2eb5a50d34194f5f04a9c.jpg	f97bce545cf1d7115bd32d190a3b91c09026a7b0.jpg			slug:10145	Outdoor	-77.637803	43.183856
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/854	854	Liberty Pole		James H. Johnson	sculpture	250 Main Street E., Rochester NY 14604	Main Street E.	250		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/00affb1f445b8103c5d2f9df64707535776563d0.jpg	00affb1f445b8103c5d2f9df64707535776563d0.jpg					"The liberty pole was designed by local architect James H. Johnson, who is also known for designing the ""Mushroom House"" in Perinton, N.Y."	slug:10149	Outdoor	-77.6048267	43.1574682
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/855	855	Edward Mott Moore		Thomas Hudson Jones	sculpture	1000 East River Road, Rochester NY 14623	East River Road	1000		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/96163b08f45356437615f4c80faefb93035d7c56.jpg	96163b08f45356437615f4c80faefb93035d7c56.jpg						slug:10150	Outdoor	-77.6360637	43.1186504
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/856	856	Triad		Nancy Jurs	sculpture	1200  Brooks Avenue, Rochester NY 14624	Brooks Avenue	1200		Indoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/5db468c03ebd4fc50203c9ef695c4f09dd0e6b6a.jpg	5db468c03ebd4fc50203c9ef695c4f09dd0e6b6a.jpg	d929358965d1421dba7e3b8476b6680c96611175.jpg					slug:10151	Indoor	-77.6727769	43.1281259
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/857	857	Emergence (two sculptures)		Nancy Jurs	sculpture	500 University Avenue, Rochester NY 14607	University Avenue	500		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/726ab79916cd13c52d7c7c85c177c6495be0fa4c.jpg	726ab79916cd13c52d7c7c85c177c6495be0fa4c.jpg						slug:10153	Outdoor	-77.5903682	43.1576927
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/858	858	Historical Charlotte		John Kastner	mural paintings (visual works)	3557 Lake Avenue, Rochester NY 14612	Lake Avenue	3557		Indoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/c13644878c58ee98d887b6769b93780ddb4ad2c5.jpg	c13644878c58ee98d887b6769b93780ddb4ad2c5.jpg	7f073da3cd5680d83c1f65532fd4ff7f3617174d.jpg	7a65923ae109e19472b19548653b0e195601e362.jpg				slug:10154	Indoor	-77.624414	43.235466
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/859	859	Tribute to City Government		John & Bill Kastner	mural paintings (visual works)	30 Church Street, Rochester NY 14614	Church Street	30		Indoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/9b8ccc0c9b883c9be6c2f06e208d293d76846a86.jpg	9b8ccc0c9b883c9be6c2f06e208d293d76846a86.jpg	0c903e8d03339536290b1dbe58bf097a4d5fd3d5.jpg					slug:10155	Indoor	-77.614897	43.15697
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/860	860	Let's Have Tea		Pepsy M. Kettavong	sculpture	31 Madison Street, Rochester NY 14608	Madison Street	31		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/566c816227961bc43a1219b231d19dbb24734b4e.jpg	566c816227961bc43a1219b231d19dbb24734b4e.jpg	82b11380e3268df155a4277bf062826441b8264d.jpg				residents of the Susan B. Anthony neighborhood commissioned Laotian-American sculptor Pepsy Kettavong to create a work showing Frederick Douglass and Susan B. Anthony having an energetic discussion over tea.	slug:10157	Outdoor	-77.62722	43.15408
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/861	861	Nathaniel Rochester		Pepsy M. Kettavong	sculpture	62 Alexander Street, Rochester NY 14620	Alexander Street	62		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/425a722ff4ea2084b9eccc724f38b10eeb23daa5.jpg	425a722ff4ea2084b9eccc724f38b10eeb23daa5.jpg	2b929dee0af5122a3847ab137b1ac3098bd13367.jpg	de2d9a4bb3aa4bbd34fb9c1c9f6ec7da6ca52c08.jpg				slug:10158	Outdoor	-77.605202	43.145908
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/862	862	Present Passage		Larry Kirkland	sculpture	1 Bausch and Lomb Place, Rochester NY 14604	Bausch and Lomb Place	1		Indoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/bf72b3ee605e903beed0f4173fc117b15a4975f6.jpg	bf72b3ee605e903beed0f4173fc117b15a4975f6.jpg						slug:10159	Indoor	-77.6081239	43.1545792
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/864	864	Pride Symbols		Christine Knoblauch	sculpture	670 University Avenue, Rochester NY 14607	University Avenue	670		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/de400ee47c37632fcb6c15009ea58f5f069006eb.jpg	de400ee47c37632fcb6c15009ea58f5f069006eb.jpg						slug:10161	Outdoor	-77.584663	43.155989
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/938	938	Planter and Bench		Paul Knoblauch	benches (furniture)	72 Cascade Drive, Rochester NY 14614	Cascade Drive	72		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/b5c4fab009531c9f373bd14bb5051f3fd0b58126.jpg	b5c4fab009531c9f373bd14bb5051f3fd0b58126.jpg						slug:10162	Outdoor	-77.619122	43.15511
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/939	939	Josephine Baker Bench		Paul Knoblauch	benches (furniture)	141 Gibbs Street, Rochester NY 14605	Gibbs Street	141		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/dbb4225f66aeaad8d2d56e6f76c4da4aa0f91deb.jpg	dbb4225f66aeaad8d2d56e6f76c4da4aa0f91deb.jpg						slug:10163	Outdoor	-77.601491	43.15997
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/940	940	Bette Midler Bench		Paul Knoblauch	benches (furniture)	153 Gibbs Street, Rochester NY 14605	Gibbs Street	153		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/deb3a7082ca56f93c4940158ba670d3c48ef3158.jpg	deb3a7082ca56f93c4940158ba670d3c48ef3158.jpg						slug:10164	Outdoor	-77.601361	43.160033
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/941	941	Playground Bench		Paul Knoblauch	benches (furniture)	740 University Avenue, Rochester NY 14607	University Avenue	740		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/8decfe095d4a83ede4f6de9278ecd122c61eafd2.jpg	8decfe095d4a83ede4f6de9278ecd122c61eafd2.jpg						slug:10165	Outdoor	-77.582497	43.15525
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/942	942	Cascade Drive Bench		Paul Knoblauch	benches (furniture)	70 Cascade Drive, Rochester NY 14614	Cascade Drive	70		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/505f4ab1477c07091f117c5e97054595d22eac34.jpg	505f4ab1477c07091f117c5e97054595d22eac34.jpg						slug:10166	Outdoor	-77.619121	43.155399
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/943	943	School of Fish		Paul Knoblauch	sculpture	4791 Lake Avenue, Rochester NY 14612	Lake Avenue	4791		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/35d027693a111a69bfa7c106d0994706dcb889f4.jpg	35d027693a111a69bfa7c106d0994706dcb889f4.jpg	efab53babdaee3ab62babf4ea9d6fa9f0b7ff28e.jpg	268e4f484c2289102e5090400b28e099acb71173.jpg			Commissioned for the fast ferry terminal	slug:10167	Outdoor	-77.611298	43.2581557
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/944	944	Untitled (Bench)		Paul Knoblauch	benches (furniture)	9 Selden Street, Rochester NY 14605	Selden Street	9		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/e660a4453389f3ec5000b94233fc76e02067551a.jpg	e660a4453389f3ec5000b94233fc76e02067551a.jpg						slug:10168	Outdoor	-77.6004743	43.15987
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/945	945	9/11 Tribute		Richard Kron	sculpture	237 Main Street, Brockport NY 14420	Main Street	237		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/f63461da73c2bb541db98271257daba04cc7bf92.jpg	f63461da73c2bb541db98271257daba04cc7bf92.jpg						slug:10169	Outdoor	-77.940137	43.209545
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/947	947	Sailboats		Peter Macon	sculpture	4791 Lake Avenue, Rochester NY 14612	Lake Avenue	4791		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/6101403a94b5d1f5c44ec147f21726678dd6afd7.jpg	6101403a94b5d1f5c44ec147f21726678dd6afd7.jpg					This twenty-foot high sculpture was commissioned by the City of Rochester for the Port of Rochester.	slug:10171	Outdoor	-77.611298	43.2581557
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/948	948	Bus Transfer by the Dixie Wig		Ruth Manning	tapestries	1200  Brooks Avenue, Rochester NY 14624	Brooks Avenue	1200		Indoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/f3bd4050f6edfed3b352056c08817e3e671f8a64.jpg	f3bd4050f6edfed3b352056c08817e3e671f8a64.jpg						slug:10172	Indoor	-77.6727769	43.1281259
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/950	950	ARTWalk Cat		Vincent Massaro	sculpture	740 University Avenue, Rochester NY 14607	University Avenue	740		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/3de6164e52cd271eba8b6eb218e58e43e80ff5fb.jpg	3de6164e52cd271eba8b6eb218e58e43e80ff5fb.jpg	f2b8a52075f885918268265eca05fd8789a783a4.jpg					slug:10174	Outdoor	-77.582413	43.155291
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/951	951	Chubby		Vincent Massaro	sculpture	785 University Avenue, Rochester NY 14607	University Avenue	785		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/f540225a119aee27d6e1513fa4d6efe0a2b9189d.jpg	f540225a119aee27d6e1513fa4d6efe0a2b9189d.jpg						slug:10175	Outdoor	-77.581723	43.154828
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/952	952	Cat and Bird		Vincent Massaro	sculpture	170 Barrington Street, Rochester NY 14607	Barrington Street	170		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/9e248c8cb0f2c70fcc216ef171c9b484dd2a9ae2.jpg	9e248c8cb0f2c70fcc216ef171c9b484dd2a9ae2.jpg	1dcf89248c9ca299ec00443a6f8799fcb55c4bf2.jpg	51dfff0eedd18170d7370892aa5043bf7b926900.jpg				slug:10176	Outdoor	-77.581632	43.147416
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/953	953	The Monument		Peter McGrain	stained glass (visual works)	1200  Brooks Avenue, Rochester NY 14624	Brooks Avenue	1200		Indoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/bd081da890dcbadb2042375e30d060e166562b18.jpg	bd081da890dcbadb2042375e30d060e166562b18.jpg	19c73a63bcaf649163d44884be3f23ee1a7722f8.jpg					slug:10177	Indoor	-77.6727769	43.1281259
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/954	954	Passenger Pigeon		Todd McGrain	sculpture	500 University Avenue, Rochester NY 14607	University Avenue	500		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/9d576aa798eb32c79d3d713ae5a7cd49843e4db0.jpg	9d576aa798eb32c79d3d713ae5a7cd49843e4db0.jpg	de9e6715b6eaa889cee5be53d83e7a3fa574d593.jpg	c6e053aa65067e9889563d8f5d61be715a122e42.jpg				slug:10178	Outdoor	-77.5903682	43.1576927
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/955	955	Untitled		Arch Miller	sculpture	810 Towers Road, Rochester NY 14627	Towers Road	810		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/5c7247f412348a03ce1f2f01692e9c1d94bf5723.jpg	5c7247f412348a03ce1f2f01692e9c1d94bf5723.jpg						slug:10179	Outdoor	-77.624801	43.131371
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/956	956	Fred & Ginger		Arch Miller	sculpture	475 Main Street E., Rochester NY 14605	Main Street E.	475		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/1c551640240b0b75a5ab96dea7deb6cc831ca349.jpg	1c551640240b0b75a5ab96dea7deb6cc831ca349.jpg	d8f8cbb3e3023dd14b009372b6b94add10d293fd.jpg	2c9b31a4a3205683837b3605c0b892a405d53e4e.jpg				slug:10180	Outdoor	-77.599245	43.158588
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/957	957	Three Piece Reclining Figure No. 1		Henry Moore	sculpture	1 Lomb Memorial Drive, Rochester NY 14623	Lomb Memorial Drive	1		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/b29b589df145c9d3050163e467d3b1df92570bd6.jpg	b29b589df145c9d3050163e467d3b1df92570bd6.jpg						slug:10182	Outdoor	-77.674596	43.084791
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/958	958	Mountain Piece		Hilda Morris	sculpture	500 University Avenue, Rochester NY 14607	University Avenue	500		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/c21e5ef14b9b3c77b60f784a5219a4c998205331.jpg	c21e5ef14b9b3c77b60f784a5219a4c998205331.jpg	7301de803848466fc95dbdc2c1288ab683ee2055.jpg					slug:10183	Outdoor	-77.5903682	43.1576927
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/959	959	Merchants Road Mural		Rick Muto	mural paintings (visual works)	1382 Culver Road, Rochester NY 14609	Culver Road	1382		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/c5357bab89dfd7e2c3fb672f95db2e059349c329.jpg	c5357bab89dfd7e2c3fb672f95db2e059349c329.jpg						slug:10184	Outdoor	-77.560068	43.170606
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/961	961	Sentinel		Albert Paley	sculpture	1 Lomb Memorial Drive, Rochester NY 14623	Lomb Memorial Drive	1		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/d454f76ef106b86715ae6b5e821fa147d3988d1b.jpg	d454f76ef106b86715ae6b5e821fa147d3988d1b.jpg	9e88cb6a4326f7e1da85e21a1f1d19a0e3121426.jpg					slug:10188	Outdoor	-77.674596	43.084791
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/962	962	Threshold		Albert Paley	sculpture	105 Vanguard Parkway, Rochester NY 14606	Vanguard Parkway	105		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/cf577c23fd4873b65fcb13b41bd1e021e61590ed.jpg	cf577c23fd4873b65fcb13b41bd1e021e61590ed.jpg	2f51177f51bb090a32d269822c9c0d8d7a98906f.jpg					slug:10189	Outdoor	-77.675799	43.171665
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/963	963	Genesee Passage		Albert Paley	sculpture	1 Bausch and Lomb Place, Rochester NY 14604	Bausch and Lomb Place	1		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/67b6b13fdb05ef206788dbbd9bcbc197593acb7b.jpg	67b6b13fdb05ef206788dbbd9bcbc197593acb7b.jpg	3a4131e763f31d56bda3cc970cf871325c608613.jpg	47d332ccf4d4294df2cc79025de1e139f3b41570.jpg	d2a842df60fb6563cc373843394f38f1b1a07e4f.jpg			slug:10190	Outdoor	-77.6081239	43.1545792
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/964	964	Main Street Bridge Railings		Albert Paley	railings (balustrades)	80 Main Street E., Rochester NY 14604	Main Street E.	80		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/7622544a0be4af9a0e81fe451c6c343c5e6c5776.jpg	7622544a0be4af9a0e81fe451c6c343c5e6c5776.jpg						slug:10191	Outdoor	-77.610439	43.15622
https://public-art.dslab.digitalscholar.rochester.edu/s/all/item/965	965	Millennium Bench		Albert Paley	benches (furniture)	500 University Avenue, Rochester NY 14607	University Avenue	500		Outdoor	https://public-art.dslab.digitalscholar.rochester.edu/files/original/7d0f37e0bde07fa0efe35ac8482a532d987ad60d.jpg	7d0f37e0bde07fa0efe35ac8482a532d987ad60d.jpg						slug:10192	Outdoor	-77.5903682	43.1576927
